example_id,TARGET
16897,0.01584715992015627
16898,0.015850089990374905
16899,0.015853001767382694
16900,0.015855895247819028
16901,0.015858770428344455
16902,0.015861627305640592
16903,0.0158644658764102
16904,0.015867286137377194
16905,0.0158700880852866
16906,0.015872871716904557
16907,0.015875637029018386
16908,0.015878384018436525
16909,0.015881112681988562
16910,0.01588382301652526
16911,0.015886515018918492
16912,0.01588918868606131
16913,0.01589184401486795
16914,0.01589448100227379
16915,0.015897099645235356
16916,0.015899699940730393
16917,0.01590228188575779
16918,0.015904845477337618
16919,0.015907390712511158
16920,0.015909917588340827
16921,0.01591242610191026
16922,0.0159149162503243
16923,0.015917388030708968
16924,0.015919841440211465
16925,0.01592227647600023
16926,0.015924693135264886
16927,0.015927091415216286
16928,0.015929471313086474
16929,0.0159318328261287
16930,0.01593417595161747
16931,0.015936500686848487
16932,0.015938807029138673
16933,0.015941094975826197
16934,0.015943364524270448
16935,0.015945615671852046
16936,0.015947848415972864
16937,0.015950062754056
16938,0.015952258683545783
16939,0.01595443620190783
16940,0.01595659530662897
16941,0.015958735995217292
16942,0.01596085826520215
16943,0.015962962114134147
16944,0.015965047539585143
16945,0.015967114539148283
16946,0.01596916311043794
16947,0.015971193251089786
16948,0.015973204958760763
16949,0.01597519823112908
16950,0.015977173065894204
16951,0.01597912946077692
16952,0.015981067413519276
16953,0.01598298692188459
16954,0.015984887983657502
16955,0.01598677059664391
16956,0.015988634758671006
16957,0.01599048046758731
16958,0.015992307721262602
16959,0.015994116517587982
16960,0.01599590685447585
16961,0.015997678729859893
16962,0.01599943214169514
16963,0.016001167087957905
16964,0.016002883566645802
16965,0.016004581575777797
16966,0.01600626111339414
16967,0.016007922177556408
16968,0.016009564766347514
16969,0.01601118887787167
16970,0.016012794510254422
16971,0.016014381661642665
16972,0.016015950330204594
16973,0.016017500514129736
16974,0.016019032211628984
16975,0.01602054542093453
16976,0.016022040140299933
16977,0.016023516368000066
16978,0.016024974102331162
16979,0.01602641334161079
16980,0.01602783408417788
16981,0.01602923632839268
16982,0.016030620072636812
16983,0.016031985315313243
16984,0.0160333320548463
16985,0.016034660289681642
16986,0.01603597001828631
16987,0.016037261239148698
16988,0.016038533950778547
16989,0.01603978815170699
16990,0.01604102384048648
16991,0.016042241015690878
16992,0.01604343967591539
16993,0.016044619819776586
16994,0.016045781445912434
16995,0.016046924552982237
16996,0.0160480491396667
16997,0.016049155204667893
16998,0.016050242746709263
16999,0.016051311764535628
17000,0.0160523622569132
17001,0.016053394222629566
17002,0.016054407660493687
17003,0.01605540256933592
17004,0.016056378948008
17005,0.016057336795383046
17006,0.016058276110355575
17007,0.01605919689184149
17008,0.016060099138778067
17009,0.016060982850124
17010,0.016061848024859358
17011,0.01606269466198561
17012,0.01606352276052562
17013,0.016064332319523644
17014,0.01606512333804534
17015,0.016065895815177762
17016,0.016066649750029364
17017,0.016067385141729996
17018,0.016068101989430924
17019,0.016068800292304796
17020,0.01606948004954568
17021,0.016070141260369035
17022,0.016070783924011737
17023,0.01607140803973206
17024,0.016072013606809692
17025,0.016072600624545717
17026,0.016073169092262637
17027,0.016073719009304367
17028,0.016074250375036216
17029,0.016074763188844925
17030,0.016075257450138627
17031,0.01607573315834688
17032,0.01607619031292065
17033,0.016076628913332315
17034,0.01607704895907567
17035,0.016077450449665923
17036,0.0160778333846397
17037,0.01607819776355504
17038,0.0160785435859914
17039,0.01607887085154965
17040,0.01607917955985208
17041,0.016079469710542398
17042,0.016079741303285735
17043,0.01607999433776863
17044,0.016080228813699044
17045,0.016080444730806363
17046,0.016080642088841388
17047,0.01608082088757634
17048,0.01608098112680486
17049,0.01608112280634201
17050,0.016081245926024272
17051,0.01608135048570955
17052,0.016081436485277163
17053,0.016081503924627864
17054,0.01608155280368381
17055,0.01608158312238859
17056,0.016081594880707213
17057,0.01608158807862611
17058,0.01608156271615313
17059,0.016081518793317547
17060,0.01608145631017005
17061,0.016081375266782754
17062,0.016081275663249198
17063,0.016081157499684334
17064,0.016081020776224537
17065,0.016080865493027615
17066,0.016080691650272778
17067,0.016080499248160667
17068,0.016080288286913342
17069,0.01608005876677428
17070,0.01607981068800838
17071,0.016079544050901957
17072,0.016079258855762755
17073,0.016078955102919918
17074,0.016078632792724028
17075,0.01607829192554707
17076,0.016077932501782456
17077,0.01607755452184501
17078,0.01607715798617097
17079,0.016076742895218
17080,0.016076309249465168
17081,0.016075857049412962
17082,0.016075386295583284
17083,0.016074896988519456
17084,0.016074389128786195
17085,0.016073862716969648
17086,0.016073317753677367
17087,0.016072754239538318
17088,0.01607217217520287
17089,0.016071571561342812
17090,0.016070952398651327
17091,0.01607031468784302
17092,0.016069658429653907
17093,0.01606898362484139
17094,0.016068290274184285
17095,0.016067578378482827
17096,0.016066847938558632
17097,0.016066098955254737
17098,0.016065331429435573
17099,0.01606454536198696
17100,0.016063740753816145
17101,0.01606291760585175
17102,0.0160620759190438
17103,0.016061215694363723
17104,0.016060336932804342
17105,0.01605943963537986
17106,0.016058523803125894
17107,0.016057589437099434
17108,0.01605663653837887
17109,0.016055665108063978
17110,0.01605467514727593
17111,0.016053666657157274
17112,0.016052639638871945
17113,0.01605159409360528
17114,0.016050530022563965
17115,0.016049447426976098
17116,0.016048346308091137
17117,0.01604722666717993
17118,0.016046088505534708
17119,0.016044931824469054
17120,0.016043756625317943
17121,0.01604256290943772
17122,0.0160413506782061
17123,0.016040119933022165
17124,0.01603887067530637
17125,0.016037602906500525
17126,0.01603631662806782
17127,0.016035011841492794
17128,0.016033688548281355
17129,0.01603234674996076
17130,0.016030986448079647
17131,0.016029607644207983
17132,0.016028210339937097
17133,0.016026794536879684
17134,0.01602536023666976
17135,0.016023907440962725
17136,0.016022436151435303
17137,0.016020946369785558
17138,0.01601943809773291
17139,0.016017911337018124
17140,0.016016366089403284
17141,0.016014802356671822
17142,0.016013220140628514
17143,0.016011619443099437
17144,0.016010000265932044
17145,0.01600836261099507
17146,0.016006706480178604
17147,0.016005031875394052
17148,0.016003338798574143
17149,0.016001627251672923
17150,0.015999897236665755
17151,0.01599814875554931
17152,0.01599638181034159
17153,0.015994596403081894
17154,0.015992792535830823
17155,0.015990970210670297
17156,0.015989129429703527
17157,0.01598727019505504
17158,0.015985392508870645
17159,0.01598349637331746
17160,0.015981581790583874
17161,0.015979648762879595
17162,0.015977697292435613
17163,0.01597572738150418
17164,0.01597373903235885
17165,0.015971732247294472
17166,0.015969707028627135
17167,0.01596766337869423
17168,0.015965601299854422
17169,0.01596352079448762
17170,0.015961421864995027
17171,0.01595930451379911
17172,0.01595716874334357
17173,0.015955014556093387
17174,0.015952841954534804
17175,0.015950650941175294
17176,0.015948441518543605
17177,0.0159462136891897
17178,0.015943967455684806
17179,0.01594170282062141
17180,0.015939419786613195
17181,0.015937118356295108
17182,0.01593479853232332
17183,0.01593246031737523
17184,0.015930103714149466
17185,0.015927728725365884
17186,0.01592533535376553
17187,0.015922923602110693
17188,0.015920493473184895
17189,0.015918044969792818
17190,0.015915578094760383
17191,0.01591309285093471
17192,0.015910589241184114
17193,0.015908067268398107
17194,0.01590552693548741
17195,0.015902968245383894
17196,0.015900391201040663
17197,0.015897795805431995
17198,0.015895182061553315
17199,0.01589254997242126
17200,0.015889899541073622
17201,0.01588723077056937
17202,0.01588454366398864
17203,0.01588183822443273
17204,0.015879114455024074
17205,0.0158763723589063
17206,0.015873611939244175
17207,0.01587083319922359
17208,0.015868036142051612
17209,0.01586522077095641
17210,0.015862387089187337
17211,0.015859535100014865
17212,0.01585666480673056
17213,0.015853776212647143
17214,0.015850869321098485
17215,0.01584794413543951
17216,0.0158450006590463
17217,0.01584203889531604
17218,0.015839058847667016
17219,0.01583606051953862
17220,0.015833043914391345
17221,0.015830009035706756
17222,0.015826955886987525
17223,0.015823884471757445
17224,0.015820794793561323
17225,0.015817686855965088
17226,0.01581456066255573
17227,0.015811416216941317
17228,0.015808253522750976
17229,0.015805072583634904
17230,0.01580187340326432
17231,0.015798655985331547
17232,0.015795420333549946
17233,0.015792166451653877
17234,0.01578889434339879
17235,0.01578560401256115
17236,0.01578229546293846
17237,0.015778968698349247
17238,0.01577562372263307
17239,0.015772260539650463
17240,0.015768879153283052
17241,0.015765479567433394
17242,0.0157620617860251
17243,0.01575862581300277
17244,0.015755171652331968
17245,0.015751699307999304
17246,0.015748208784012355
17247,0.015744700084399637
17248,0.01574117321321069
17249,0.01573762817451604
17250,0.015734064972407126
17251,0.015730483610996392
17252,0.015726884094417234
17253,0.015723266426823965
17254,0.015719630612391906
17255,0.015715976655317303
17256,0.0157123045598173
17257,0.015708614330130006
17258,0.0157049059705145
17259,0.015701179485250707
17260,0.015697434878639525
17261,0.01569367215500275
17262,0.015689891318683084
17263,0.015686092374044145
17264,0.015682275325470455
17265,0.015678440177367393
17266,0.015674586934161253
17267,0.015670715600299253
17268,0.015666826180249418
17269,0.015662918678500698
17270,0.01565899309956286
17271,0.01565504944796661
17272,0.015651087728263464
17273,0.015647107945025777
17274,0.015643110102846775
17275,0.01563909420634056
17276,0.015635060260141994
17277,0.01563100826890683
17278,0.015626938237311642
17279,0.015622850170053776
17280,0.015618744071851468
17281,0.015614619947443726
17282,0.015610477801590339
17283,0.015606317639071918
17284,0.015602139464689914
17285,0.01559794328326648
17286,0.015593729099644604
17287,0.01558949691868806
17288,0.015585246745281328
17289,0.015580978584329743
17290,0.015576692440759357
17291,0.01557238831951695
17292,0.015568066225570075
17293,0.015563726163907074
17294,0.01555936813953694
17295,0.015554992157489452
17296,0.015550598222815105
17297,0.01554618634058511
17298,0.015541756515891398
17299,0.01553730875384661
17300,0.01553284305958406
17301,0.015528359438257791
17302,0.015523857895042532
17303,0.015519338435133685
17304,0.015514801063747353
17305,0.015510245786120251
17306,0.015505672607509848
17307,0.015501081533194227
17308,0.015496472568472098
17309,0.015491845718662849
17310,0.015487200989106553
17311,0.01548253838516383
17312,0.015477857912215991
17313,0.015473159575664964
17314,0.015468443380933243
17315,0.015463709333464016
17316,0.015458957438721034
17317,0.015454187702188616
17318,0.015449400129371698
17319,0.015444594725795856
17320,0.015439771497007147
17321,0.015434930448572262
17322,0.015430071586078465
17323,0.01542519491513351
17324,0.015420300441365801
17325,0.015415388170424245
17326,0.015410458107978251
17327,0.0154055102597178
17328,0.015400544631353447
17329,0.01539556122861617
17330,0.015390560057257521
17331,0.015385541123049571
17332,0.015380504431784816
17333,0.015375449989276367
17334,0.015370377801357702
17335,0.015365287873882852
17336,0.0153601802127263
17337,0.015355054823782997
17338,0.015349911712968357
17339,0.015344750886218264
17340,0.01533957234948898
17341,0.015334376108757304
17342,0.015329162170020429
17343,0.015323930539295925
17344,0.015318681222621842
17345,0.015313414226056624
17346,0.015308129555679116
17347,0.015302827217588563
17348,0.015297507217904623
17349,0.01529216956276726
17350,0.015286814258336926
17351,0.015281441310794387
17352,0.015276050726340737
17353,0.01527064251119746
17354,0.015265216671606446
17355,0.015259773213829814
17356,0.01525431214415009
17357,0.015248833468870128
17358,0.015243337194313027
17359,0.015237823326822305
17360,0.015232291872761736
17361,0.015226742838515352
17362,0.015221176230487509
17363,0.015215592055102907
17364,0.015209990318806401
17365,0.015204371028063214
17366,0.015198734189358756
17367,0.01519307980919872
17368,0.015187407894109104
17369,0.015181718450636034
17370,0.015176011485345935
17371,0.015170287004825445
17372,0.015164545015681406
17373,0.015158785524540877
17374,0.015153008538051132
17375,0.015147214062879557
17376,0.015141402105713842
17377,0.015135572673261797
17378,0.015129725772251357
17379,0.015123861409430683
17380,0.015117979591568062
17381,0.015112080325451934
17382,0.015106163617890871
17383,0.0151002294757136
17384,0.015094277905768885
17385,0.01508830891492573
17386,0.015082322510073179
17387,0.015076318698120334
17388,0.015070297485996436
17389,0.015064258880650858
17390,0.015058202889052932
17391,0.015052129518192134
17392,0.015046038775078005
17393,0.015039930666740047
17394,0.015033805200227948
17395,0.015027662382611289
17396,0.015021502220979754
17397,0.015015324722443034
17398,0.015009129894130816
17399,0.015002917743192798
17400,0.01499668827679869
17401,0.014990441502138116
17402,0.014984177426420726
17403,0.014977896056876203
17404,0.014971597400754053
17405,0.014965281465323827
17406,0.01495894825787499
17407,0.01495259778571695
17408,0.014946230056179033
17409,0.01493984507661051
17410,0.01493344285438049
17411,0.01492702339687803
17412,0.014920586711512144
17413,0.014914132805711596
17414,0.014907661686925115
17415,0.014901173362621275
17416,0.014894667840288502
17417,0.014888145127435075
17418,0.014881605231589138
17419,0.014875048160298573
17420,0.01486847392113122
17421,0.014861882521674667
17422,0.01485527396953626
17423,0.014848648272343215
17424,0.014842005437742504
17425,0.014835345473400888
17426,0.014828668387004912
17427,0.01482197418626082
17428,0.014815262878894652
17429,0.014808534472652256
17430,0.014801788975299088
17431,0.014795026394620407
17432,0.014788246738421199
17433,0.014781450014526064
17434,0.014774636230779434
17435,0.014767805395045366
17436,0.014760957515207548
17437,0.01475409259916939
17438,0.014747210654854024
17439,0.014740311690204108
17440,0.014733395713182029
17441,0.014726462731769788
17442,0.01471951275396901
17443,0.014712545787800938
17444,0.014705561841306445
17445,0.01469856092254593
17446,0.014691543039599428
17447,0.014684508200566625
17448,0.01467745641356663
17449,0.014670387686738217
17450,0.014663302028239678
17451,0.014656199446248847
17452,0.014649079948963096
17453,0.014641943544599339
17454,0.014634790241393907
17455,0.014627620047602782
17456,0.014620432971501366
17457,0.014613229021384497
17458,0.014606008205566583
17459,0.014598770532381383
17460,0.014591516010182246
17461,0.014584244647341905
17462,0.014576956452252477
17463,0.014569651433325552
17464,0.01456232959899221
17465,0.014554990957702801
17466,0.014547635517927157
17467,0.014540263288154507
17468,0.014532874276893355
17469,0.014525468492671724
17470,0.01451804594403692
17471,0.014510606639555551
17472,0.014503150587813606
17473,0.014495677797416484
17474,0.014488188276988749
17475,0.014480682035174375
17476,0.014473159080636615
17477,0.014465619422058
17478,0.014458063068140348
17479,0.01445049002760477
17480,0.014442900309191561
17481,0.014435293921660307
17482,0.014427670873789919
17483,0.014420031174378378
17484,0.014412374832242985
17485,0.014404701856220224
17486,0.014397012255165783
17487,0.014389306037954528
17488,0.014381583213480533
17489,0.014373843790656936
17490,0.014366087778416213
17491,0.014358315185709803
17492,0.014350526021508388
17493,0.014342720294801771
17494,0.014334898014598772
17495,0.014327059189927467
17496,0.014319203829834953
17497,0.014311331943387358
17498,0.014303443539669934
17499,0.014295538627787076
17500,0.014287617216862074
17501,0.014279679316037366
17502,0.014271724934474421
17503,0.014263754081353624
17504,0.014255766765874528
17505,0.014247762997255607
17506,0.014239742784734274
17507,0.014231706137566967
17508,0.014223653065029178
17509,0.014215583576415194
17510,0.014207497681038354
17511,0.014199395388230935
17512,0.014191276707344032
17513,0.014183141647747812
17514,0.014174990218831266
17515,0.014166822430002224
17516,0.014158638290687456
17517,0.01415043781033267
17518,0.014142220998402292
17519,0.014133987864379716
17520,0.014125738417767042
17521,0.014117472668085364
17522,0.014109190624874509
17523,0.01410089229769305
17524,0.014092577696118443
17525,0.014084246829746893
17526,0.014075899708193382
17527,0.014067536341091648
17528,0.014059156738094212
17529,0.01405076090887222
17530,0.014042348863115705
17531,0.014033920610533346
17532,0.014025476160852462
17533,0.014017015523819124
17534,0.014008538709198168
17535,0.014000045726772934
17536,0.013991536586345537
17537,0.013983011297736735
17538,0.013974469870785815
17539,0.013965912315350859
17540,0.013957338641308473
17541,0.013948748858553822
17542,0.013940142977000703
17543,0.013931521006581592
17544,0.013922882957247357
17545,0.013914228838967537
17546,0.01390555866173022
17547,0.013896872435541907
17548,0.013888170170427806
17549,0.013879451876431536
17550,0.013870717563615171
17551,0.013861967242059348
17552,0.013853200921863157
17553,0.013844418613144152
17554,0.013835620326038373
17555,0.013826806070700179
17556,0.013817975857302532
17557,0.013809129696036733
17558,0.013800267597112425
17559,0.013791389570757729
17560,0.013782495627219126
17561,0.013773585776761466
17562,0.013764660029667955
17563,0.013755718396240181
17564,0.01374676088679794
17565,0.013737787511679542
17566,0.013728798281241503
17567,0.013719793205858593
17568,0.013710772295923919
17569,0.01370173556184896
17570,0.013692683014063272
17571,0.013683614663014787
17572,0.01367453051916968
17573,0.013665430593012218
17574,0.013656314895045082
17575,0.013647183435789051
17576,0.013638036225783044
17577,0.013628873275584211
17578,0.01361969459576797
17579,0.013610500196927696
17580,0.01360129008967504
17581,0.01359206428463978
17582,0.013582822792469687
17583,0.013573565623830849
17584,0.013564292789407241
17585,0.013555004299901034
17586,0.013545700166032437
17587,0.013536380398539716
17588,0.01352704500817918
17589,0.0135176940057252
17590,0.013508327401970078
17591,0.013498945207724173
17592,0.013489547433815937
17593,0.01348013409109162
17594,0.01347070519041556
17595,0.01346126074267002
17596,0.01345180075875521
17597,0.013442325249589264
17598,0.013432834226108277
17599,0.01342332769926611
17600,0.013413805680034722
17601,0.013404268179403841
17602,0.013394715208381012
17603,0.013385146777991724
17604,0.013375562899279277
17605,0.013365963583304802
17606,0.013356348841147248
17607,0.013346718683903398
17608,0.013337073122687696
17609,0.013327412168632561
17610,0.013317735832888079
17611,0.013308044126622023
17612,0.013298337061019972
17613,0.01328861464728533
17614,0.013278876896639017
17615,0.01326912382031982
17616,0.013259355429584079
17617,0.013249571735705882
17618,0.013239772749977067
17619,0.01322995848370693
17620,0.013220128948222538
17621,0.013210284154868543
17622,0.013200424115007202
17623,0.013190548840018378
17624,0.013180658341299546
17625,0.013170752630265651
17626,0.013160831718349265
17627,0.013150895617000601
17628,0.013140944337687203
17629,0.013130977891894267
17630,0.013120996291124459
17631,0.013110999546897935
17632,0.013100987670752332
17633,0.013090960674242778
17634,0.013080918568941727
17635,0.013070861366439267
17636,0.01306078907834281
17637,0.01305070171627711
17638,0.013040599291884423
17639,0.013030481816824351
17640,0.013020349302773872
17641,0.013010201761427316
17642,0.013000039204496393
17643,0.01298986164371001
17644,0.012979669090814619
17645,0.012969461557573747
17646,0.012959239055768344
17647,0.012949001597196632
17648,0.012938749193673963
17649,0.01292848185703314
17650,0.012918199599124096
17651,0.012907902431813926
17652,0.012897590366986992
17653,0.012887263416544953
17654,0.01287692159240645
17655,0.012866564906507416
17656,0.012856193370800949
17657,0.01284580699725714
17658,0.012835405797863414
17659,0.012824989784624199
17660,0.012814558969560961
17661,0.012804113364712315
17662,0.01279365298213404
17663,0.012783177833898773
17664,0.012772687932096332
17665,0.01276218328883352
17666,0.012751663916234158
17667,0.012741129826439069
17668,0.012730581031606092
17669,0.012720017543909938
17670,0.012709439375542341
17671,0.012698846538712087
17672,0.012688239045644676
17673,0.01267761690858267
17674,0.012666980139785494
17675,0.012656328751529458
17676,0.012645662756107784
17677,0.012634982165830448
17678,0.012624286993024333
17679,0.012613577250033266
17680,0.012602852949217678
17681,0.012592114102954938
17682,0.012581360723639206
17683,0.012570592823681273
17684,0.0125598104155089
17685,0.012549013511566488
17686,0.012538202124315098
17687,0.012527376266232577
17688,0.012516535949813577
17689,0.012505681187569225
17690,0.012494811992027465
17691,0.0124839283757329
17692,0.012473030351246625
17693,0.012462117931146592
17694,0.01245119112802725
17695,0.012440249954499582
17696,0.012429294423191224
17697,0.01241832454674649
17698,0.01240734033782604
17699,0.012396341809107217
17700,0.012385328973283852
17701,0.012374301843066293
17702,0.012363260431181385
17703,0.012352204750372487
17704,0.012341134813399324
17705,0.012330050633038143
17706,0.012318952222081745
17707,0.012307839593339129
17708,0.012296712759635888
17709,0.01228557173381383
17710,0.012274416528731357
17711,0.012263247157263131
17712,0.012252063632300088
17713,0.012240865966749575
17714,0.012229654173535364
17715,0.012218428265597322
17716,0.012207188255891736
17717,0.012195934157391189
17718,0.01218466598308436
17719,0.012173383745976405
17720,0.012162087459088597
17721,0.01215077713545835
17722,0.012139452788139351
17723,0.012128114430201587
17724,0.012116762074730988
17725,0.01210539573482979
17726,0.012094015423616373
17727,0.012082621154225084
17728,0.012071212939806612
17729,0.012059790793527623
17730,0.012048354728570791
17731,0.012036904758134926
17732,0.012025440895435
17733,0.012013963153701797
17734,0.012002471546182263
17735,0.011990966086139317
17736,0.01197944678685186
17737,0.011967913661614767
17738,0.011956366723738909
17739,0.011944805986550984
17740,0.011933231463393729
17741,0.011921643167625758
17742,0.011910041112621578
17743,0.011898425311771613
17744,0.011886795778482
17745,0.011875152526174952
17746,0.011863495568288408
17747,0.01185182491827604
17748,0.011840140589607445
17749,0.011828442595767963
17750,0.011816730950258706
17751,0.011805005666596547
17752,0.011793266758314134
17753,0.011781514238959684
17754,0.01176974812209736
17755,0.011757968421306896
17756,0.01174617515018363
17757,0.011734368322338642
17758,0.011722547951398767
17759,0.011710714051006247
17760,0.011698866634819085
17761,0.01168700571651089
17762,0.0116751313097707
17763,0.011663243428303346
17764,0.0116513420858291
17765,0.011639427296083691
17766,0.011627499072818445
17767,0.011615557429800309
17768,0.011603602380811486
17769,0.011591633939649845
17770,0.011579652120128552
17771,0.0115676569360763
17772,0.011555648401337316
17773,0.011543626529771008
17774,0.011531591335252321
17775,0.011519542831671553
17776,0.011507481032934351
17777,0.011495405952961711
17778,0.011483317605689996
17779,0.011471216005070724
17780,0.011459101165070944
17781,0.011446973099672873
17782,0.011434831822873902
17783,0.011422677348686799
17784,0.011410509691139516
17785,0.011398328864275225
17786,0.0113861348821523
17787,0.01137392775884433
17788,0.011361707508439917
17789,0.01134947414504305
17790,0.011337227682772738
17791,0.011324968135763017
17792,0.011312695518163116
17793,0.011300409844137462
17794,0.011288111127865317
17795,0.011275799383541152
17796,0.011263474625374468
17797,0.011251136867589637
17798,0.011238786124426272
17799,0.011226422410138843
17800,0.011214045738996726
17801,0.011201656125284357
17802,0.011189253583301074
17803,0.011176838127361144
17804,0.01116440977179377
17805,0.01115196853094292
17806,0.011139514419167522
17807,0.011127047450841476
17808,0.011114567640353278
17809,0.011102075002106407
17810,0.011089569550519107
17811,0.01107705130002441
17812,0.011064520265070122
17813,0.01105197646011884
17814,0.011039419899647742
17815,0.011026850598148967
17816,0.011014268570129243
17817,0.011001673830109897
17818,0.010989066392627056
17819,0.010976446272231455
17820,0.010963813483488473
17821,0.010951168040978107
17822,0.010938509959294998
17823,0.010925839253048214
17824,0.010913155936861634
17825,0.010900460025373575
17826,0.010887751533236803
17827,0.010875030475118687
17828,0.01086229686570122
17829,0.010849550719680643
17830,0.010836792051767819
17831,0.010824020876688073
17832,0.01081123720918099
17833,0.010798441064000871
17834,0.010785632455916128
17835,0.010772811399709713
17836,0.010759977910178959
17837,0.01074713200213537
17838,0.010734273690405038
17839,0.010721402989828247
17840,0.010708519915259491
17841,0.010695624481567636
17842,0.010682716703635933
17843,0.010669796596361626
17844,0.01065686417465636
17845,0.010643919453445954
17846,0.010630962447670417
17847,0.010617993172283938
17848,0.01060501164225491
17849,0.010592017872565739
17850,0.010579011878213045
17851,0.010565993674207685
17852,0.01055296327557435
17853,0.01053992069735198
17854,0.010526865954593522
17855,0.010513799062365973
17856,0.010500720035750338
17857,0.010487628889841685
17858,0.010474525639748888
17859,0.01046141030059505
17860,0.0104482828875171
17861,0.010435143415665813
17862,0.01042199190020601
17863,0.010408828356316378
17864,0.010395652799189475
17865,0.010382465244031771
17866,0.010369265706063457
17867,0.010356054200518635
17868,0.010342830742645356
17869,0.010329595347705197
17870,0.010316348030973692
17871,0.010303088807740134
17872,0.010289817693307378
17873,0.010276534702992272
17874,0.010263239852125239
17875,0.010249933156050297
17876,0.010236614630125226
17877,0.010223284289721591
17878,0.010209942150224331
17879,0.010196588227032176
17880,0.010183222535557411
17881,0.010169845091225907
17882,0.010156455909477098
17883,0.010143055005764007
17884,0.010129642395553053
17885,0.01011621809432426
17886,0.01010278211757127
17887,0.01008933448080094
17888,0.010075875199533757
17889,0.01006240428930361
17890,0.010048921765657802
17891,0.010035427644157043
17892,0.010021921940375472
17893,0.01000840466990042
17894,0.009994875848332876
17895,0.009981335491286852
17896,0.009967783614389847
17897,0.009954220233282662
17898,0.009940645363619192
17899,0.00992705902106686
17900,0.0099134612213062
17901,0.009899851980030872
17902,0.009886231312947837
17903,0.00987259923577738
17904,0.009858955764252676
17905,0.009845300914120237
17906,0.00983163470113971
17907,0.00981795714108367
17908,0.00980426824973806
17909,0.009790568042901768
17910,0.009776856536386653
17911,0.009763133746017696
17912,0.009749399687633048
17913,0.00973565437708359
17914,0.009721897830233367
17915,0.009708130062959393
17916,0.009694351091151458
17917,0.009680560930712548
17918,0.009666759597558425
17919,0.009652947107617663
17920,0.009639123476831794
17921,0.009625288721155355
17922,0.009611442856555437
17923,0.009597585899012148
17924,0.009583717864518343
17925,0.009569838769079665
17926,0.009555948628714568
17927,0.009542047459454117
17928,0.009528135277342245
17929,0.009514212098435542
17930,0.0095002779388033
17931,0.009486332814527479
17932,0.009472376741702737
17933,0.00945840973643619
17934,0.009444431814847847
17935,0.00943044299307017
17936,0.00941644328724812
17937,0.009402432713539303
17938,0.009388411288114013
17939,0.009374379027154787
17940,0.009360335946856856
17941,0.009346282063427937
17942,0.009332217393088026
17943,0.009318141952069854
17944,0.009304055756618437
17945,0.009289958822991114
17946,0.009275851167457709
17947,0.009261732806300561
17948,0.009247603755814085
17949,0.009233464032305218
17950,0.00921931365209322
17951,0.009205152631509454
17952,0.009190980986897855
17953,0.009176798734614472
17954,0.009162605891027506
17955,0.009148402472517473
17956,0.009134188495477239
17957,0.00911996397631157
17958,0.009105728931437636
17959,0.00909148337728452
17960,0.009077227330293716
17961,0.009062960806918688
17962,0.009048683823624898
17963,0.009034396396890014
17964,0.009020098543203724
17965,0.009005790279067734
17966,0.008991471620995778
17967,0.008977142585513628
17968,0.008962803189158841
17969,0.008948453448481221
17970,0.00893409338004237
17971,0.008919723000415708
17972,0.008905342326186656
17973,0.008890951373952653
17974,0.008876550160322724
17975,0.00886213870191792
17976,0.008847717015371119
17977,0.008833285117326813
17978,0.008818843024441563
17979,0.008804390753383556
17980,0.00878992832083263
17981,0.008775455743480445
17982,0.008760973038030516
17983,0.008746480221197757
17984,0.008731977309708944
17985,0.008717464320302504
17986,0.008702941269728304
17987,0.008688408174748112
17988,0.008673865052135141
17989,0.008659311918674086
17990,0.008644748791161335
17991,0.008630175686404765
17992,0.00861559262122377
17993,0.008600999612449284
17994,0.008586396676923578
17995,0.008571783831500469
17996,0.008557161093045362
17997,0.008542528478434787
17998,0.008527886004556869
17999,0.008513233688311061
18000,0.008498571546608177
18001,0.008483899596370368
18002,0.008469217854531157
18003,0.008454526338035171
18004,0.008439825063838618
18005,0.008425114048908808
18006,0.008410393310224206
18007,0.008395662864774644
18008,0.008380922729561107
18009,0.008366172921595761
18010,0.00835141345790194
18011,0.008336644355514171
18012,0.008321865631477904
18013,0.008307077302849993
18014,0.00829227938669823
18015,0.00827747190010137
18016,0.008262654860149316
18017,0.008247828283943142
18018,0.008232992188594634
18019,0.008218146591226811
18020,0.008203291508973459
18021,0.008188426958979415
18022,0.008173552958400583
18023,0.008158669524403486
18024,0.008143776674165725
18025,0.008128874424875728
18026,0.008113962793732762
18027,0.008099041797946929
18028,0.00808411145473918
18029,0.008069171781341115
18030,0.008054222794995196
18031,0.008039264512954784
18032,0.008024296952483672
18033,0.008009320130856553
18034,0.007994334065358771
18035,0.00797933877328633
18036,0.007964334271945882
18037,0.007949320578654766
18038,0.007934297710740721
18039,0.00791926568554238
18040,0.007904224520408792
18041,0.007889174232699457
18042,0.007874114839784552
18043,0.007859046359044712
18044,0.007843968807871065
18045,0.007828882203665203
18046,0.007813786563839218
18047,0.00779868190581543
18048,0.007783568247026867
18049,0.007768445604916797
18050,0.007753313996938754
18051,0.007738173440556821
18052,0.007723023953245158
18053,0.007707865552488533
18054,0.00769269825578185
18055,0.007677522080630183
18056,0.0076623370445489496
18057,0.007647143165063948
18058,0.007631940459710879
18059,0.007616728946035832
18060,0.007601508641595012
18061,0.00758627956395477
18062,0.00757104173069158
